id	lemma	sense_id	left	word	right	senses
2284	таз	1	примерно половина поллитровый банк , и я , зажать дыхание , выпивать несколько большой глоток .	таз	, заранее приготовить , стоять в мой постель . как только я ставить банк на	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2285	таз	2	как баба . он и физически быть как-то неприятный -- нелепый , вздернутый фигура , широкий	таз	, узкий мокрый лицо в пятно , острый собачий скула . да , да , в он	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2286	таз	2	сухой . на тело по-прежнему никакой след травма . но боль в область живот ,	таз	, нога утихать ненадолго . через полчаса фил снова становиться плохой , и мы понимать ,	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2287	таз	2	"два какой-то "" великомученица "" , -- все очень телесный , в костюм , отчетливо обрисовывать основательной конструкция"	таз	и бедро , с довольно глубокий для небожительница вырез платье на грудь , -- непринужденный	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2288	таз	2	, чтобы поднимать падать тросточка , -- это сокращаться musculi recti abdominis и потянуть к	таз	грудной клетка . близкий , и дорогой я человек становиться в мой глаз как-то	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2289	таз	2	мера . а еще сквозняк , плотный и обтягивать белье , а также застой в	таз	грозить воспаление орган репродуктивный система . но это относиться к водитель -женщина . -- следовать	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2290	таз	2	революция в земский больница . помнить он в состояние большой стресс : при травма	таз	промывать мочевой пузырь через катетер раствор ртутный антисептик . пузырь оказываться порвать , яд	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2291	таз	2	то , что сидеть с он девушка получать сотрясение мозг и перелом кость	таз	. однако исчезать он не удаваться - он задерживать дежурить неподалеку сотрудник гибдд . на	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2292	таз	2	свой промежность от почка ( фото з ) . при это полезный представлять , что ваш	таз	-- это большой магнит , который вы вытягивать весь лишний и неусвоенный энергия из	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2293	таз	2	он . -- помимо . дочь маргарита . -- в голос быть гордость . он заерзать костлявый	таз	, маленький гобоистик большой театр . -- вы есть , есть , -- говорить он я , как хозяин	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2294	таз	2	рисяча 16 . стопа левый нога развертывать на 45 . колено вкрущать в внутрь ,	таз	приподнимать . рука выполнять блок моротэ какэ ук . юсэй . преимущество санчин заключаться в	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2295	таз	2	полый вена формироваться сосуд , собирать кровь от нижний конечность , стенка и орган	таз	и брюшной полость . нижний полый вена , v. cava inferior	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2296	таз	2	промежуточный часть ( до 1,5 смотреть ) , pars membranacea , лежать в область дно	таз	от верхушка предстательный железа до луковица половой член , и губчинать часть , pars	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2297	таз	2	фельдшер в норильск . в 1982 год возникать первый серьезный неприятность - расхождение кость	таз	при род . а постоянный проблема с здоровье начинаться с 1987 год . в	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2298	таз	2	же вороватый порода , с то же голос , и грудной , и визгливый ( мелкий	таз	низкий задок шалый взгляд темный стрижка ) , -- вскрикнуть , едва рассаживаться , влезать на стул	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2299	таз	2	в этот женщина с неблагополучный род гм . . . неправильный положение . . . узкий	таз	. . . или , мочь быть , ещё что-нибудь плохо . что добрый , щипцы прийтись накладывать	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2300	таз	2	вождение . в результат дтп водитель иномарка получать черепно-мозговый травма и перелом кость	таз	". кроме то , серьезный травма получать 40-летний водитель "" волга "" -- у он констатировать"	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2301	таз	2	* лодка . сесть , согнуть колено и ставить стопа на пол , нога на ширина	таз	. обхватить рука бедро . выпрянимать спин , потянитесь макушкий вверх . поднять нога так , что	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2302	таз	2	утверждать : актер не мочь имитировать походка этот существо - строение нижний конечность и	таз	человек это не позволять . я сам удаваться заснять йеть на памир , когда	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2303	таз	2	он нога . растягивать он , сгибый рука в локоть . кисть рука идти от	таз	к плечо и назад . -- растягивать жечь прямой рука -- сначала движение вперед и	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2304	таз	2	я что , по-вашему , вообще не следить за он рука морда , печень , почка ,	таз	, глаз . весь тело , по определение , нельзя никак закрывать . рука весь время в	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2305	таз	2	, иномарка у вы или наш колымага ) , плохо влиять на работа орган малый	таз	. не способствовать здоровье мочеполовый система и проведение ремонт , лежать под машина на	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2306	таз	2	он вперед . должен получаться волнообразный движение , идти от нога и передаваться в	таз	, плечо , рука . этот сексуальный движение надо	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2307	таз	2	,5 сантиметр нефизиологичный для человек . это чреватый остеохондроз . высокий каблук вызывать смещение	таз	вперед , чтобы усиливать изгиб спина и смещение позвонок . к то же пяточный	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2308	таз	2	; * бедро задний нога поднять высоко , чем положенный , что лишать она скорость контратака ; *	таз	сильно развертывать и не иметь качество пружина ; * передний бедро вне линия атака ; *	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2309	таз	2	58 , 59 . более продвинуть можно пассировать без страховка , удерживать рука в область	таз	и докручивать они в случай недоворот ( фото 56 ) . стрекоза удар в прыжок	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2310	таз	2	фактор . прежде все сидячий образ жизнь , обусловливать застойный явление в орган малый	таз	. к застойный явление предрасполагать длительный запор и задержка моча . поэтому активный образ	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2311	таз	2	автомобилист сбивать два инвалид , передвигаться по город на коляска . пострадавший получать перелом	таз	и нога , сообщать пресс-служба главный управление гаи украина в крым . авария происходить	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2312	таз	2	на пятка . отличный средство для профилактика застойный явление в нога и малый	таз	: периодически сжимать и разжимать ягодица . также стараться полежать день минута 15 с	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2313	таз	2	сустав до левый ( правый ) подвздошно -лобковый возвышение . в плоскость выход из малый	таз	определять	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2314	таз	2	рак кость , перенести в москва тяжелейший операция по ампутация нога и часть	таз	. в прошлый воскресенье она должен быть вернуться домой , но авиакомпания ссылаться на	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2315	таз	2	изменение . в период беременность матка постепенно увеличиваться и выходить из полость малый	таз	в полость живот . так , при беременность 8 месяц продольный размер матка достигать	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2316	таз	2	изгиб тело и , как следствие это , -- торможение . в результат сильный наклон голова ,	таз	и нога подниматься , увеличиваться площадь сопротивление в направление движение и скорость падать .	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2317	таз	2	"убережться . родитель , наверное , еще не знать "" . -- что ты у она определять --"	таз	-- это раз , -- бесстрастно сказать мурашов . -- ага , а голова -- это два , -- продолжать чернаков	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2318	таз	2	. пункт -- обоприться рука о край стол , спина и нога прямой . отвести	таз	как можно далеко назад , прогнитесь . потом выпрямиться и максимально отклоняться назад . голова	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2319	таз	2	приводить тело в вертикальный положение , в результат что приземление приходиться мягко на	таз	, после это выполнять обычный кувырка назад ( фото 70 - 72 ) . падение с стол	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2320	таз	2	направлять вдоль гребень подвздошный кость кзадя , отдавать ветвь к мышца живот и	таз	. проходить под паховый связка , наружный подвздочный артерия получать название бедренный артерия , а .	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2321	таз	2	полный мужчина снижаться качество сперма и нарастать застойный явление в орган малый	таз	- простат и почка . суставный нарушение . когда мы ходить , на опорный сустав нога	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2322	таз	2	лангенбрюннер не попадать в бедро стоять в штанга гомес . тот вовремя вильнуть	таз	и . . . делать дубль . четвертый гол забивать брылин несильный бросок практически от синий	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2323	таз	2	тащить задерживать человек , а стоить рядом омоновец бить он нога в область	таз	. находиться рядом демонстрант возмущаться , что полицейский бить девушка . ролик возмутить правозащитник , депутат	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2324	таз	2	два общий подвздошный артерия . от место деление книзу отходить в область малый	таз	непарнать срединный крестцовый артерия .	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2325	таз	2	из пять срастись крестцовый позвонок . копчик соединать через тазобедренный сустав позвоночник с	таз	. здесь сила распределяться через тазовой кольцо и оба опора на оба нога .	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2326	таз	2	"дача в тац ( стойка "" дракон "" ) дожидаться начало действие противник , начинать резко выкручивать"	таз	и подавать бедро вперед , следить за то , что голова сохранять статический положение ,	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2327	таз	2	провоцировать . а нарушение циркуляция и застой кровь и лимф в орган малый	таз	-- провоцировать и усугублять . еще расстройствать функция предстательный железо мочь способствовать спазм мелкий	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2328	таз	2	проводить , тело сам сжиматься от ожидание боль . еще несколько раз звякать в	таз	. и -- резануть боль .	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2329	таз	2	прикреплять к широкий связка матка . свободный выпуклый край яичникать обращать к полость	таз	. яичник иметь овоидный форма , несколько уплащивать в переднезадний направление . в он различать	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2330	таз	2	заносить под колесо автотранспорт , и получать он вместо любовь перелом бедро или	таз	. бильярдный шар пес заглатывать , нож от мясорубка , если владелец проворонить . кошка почему-то	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2331	таз	2	усовершенствовать методика , когда эрекция и ригидность искусственный фаллос достигать путем напряжение мышца	таз	. но с учет ряд дополнительный косметический операция , который , как правило , необходимый большинство	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2332	таз	2	исследование , который мы проводить во время операция , выявлять состояние весь орган малый	таз	. не ускользать от внимание даже крохотный - мало миллиметр - опухоль , который обычный взор	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2333	таз	2	некоторый угол относительно туловище . из этот положение начинаться движение нога , направлять вверх .	таз	опускаться вниз , дело прогибаться в поясничный часть . нога выпрямить в коленный сустав ,	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2334	таз	2	сторона полость малый таз , и латеральный , facies lateralis , прилежать к стенка малый	таз	. поверхность яичник переходить сзади в выпуклый свободный край , margo liber , а спереди --	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2335	таз	2	сон . внимание : поскольку употребление ревенить мочь вызывать прилив кровь к орган малый	таз	, то не переусердствовать при беременность , а также геморрый . в связь с наличие	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2336	таз	2	задний листок брюшина , и идти от край орган к боковой стенка малый	таз	; круглый связка матка , проходить от переднебоковый поверхность матка через паховый канал к	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2337	таз	2	женщина . у она появляться талия , который зрительно становиться тонкий по мера развитие	таз	и присущий он мышца . бегать сам , тогда быть бегать за вы	1 - Широкий и неглубокий округлый металлический сосуд; 2 - Часть скелета человека и животных
2338	такса	1	митрофаныча -- ставить у он на широкий нога . у он даже существовать определенный	такса	: за тройка столько- то , за четверка дорогой , за пятерка еще дорогой . особенно	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2339	такса	1	"первый извозчик на автомобиль "" . какой-то шофер вешать на свой олдсмобиль плакать : "" извозчик ."	такса	"по соглашение "" . а через 17 год моссовет принимать решение о покупка 200"	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2340	такса	1	"за сколько "" -- и показывать на коробка с микроволновый печь . андрей называть обычный"	такса	, мужик соглашаться . устанавливать коробка на тележка , поехать к выход . по путь разговориться .	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2341	такса	1	"историк и преподаватель русский тоже иметь шанс зарабатывать свой знание на хлеб . """	такса	""" за один индивидуальный занятие обычно не менее 500 рубль . работа с ребенок"	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2342	такса	1	"рабочий люд , что с он недолго "" разговаривать "" . быть пачпорт -- вот ты"	такса	, вынимать четвертак ! нет пачпорт платить целковый - рубль , а не то и острог	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2343	такса	1	за вход в тот или иной кабинет -- весь тарифицированный , на все быть	такса	. по экспертный оценка , количество взятка , получать наш госаппарат , примерно равный доход федеральный	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2344	такса	1	, при помощь который публика можно быть телеграфировать на находиться на море суд .	такса	назначать в шесть копейка за слово . архангельск , 10 март . онежский мировой судья	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2345	такса	1	коронный чиновник и они слуга , платить по 6 шиллинг в год подать .	таксый	обложить также дом , экипаж , лошадь , хлеб , вода , рынок , аукцион , вина . весь публичный	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2346	такса	1	мы должен он по 15 тысяча . 15 тысяча рубль за голова - стандартный	такса	в дагестан . сделка купля -продажа происходить прямо на автовокзал , как правило , ночь .	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2347	такса	1	ждать она потом 10 год , пока обидчик быть клеить в колония коробочка !	такса	в 30 тысяча рубль с нос показываться она справедливый . славин мама для	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2348	такса	1	баку , это делать просто : жизнь человек расценивать всего в 5 рубль . -- обычный	такса	за убийство . там целый институт наемный убийца , который , как свидетельствовать даже сенаторский	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2349	такса	1	цена минута за пять максимум , загружать живой товар и уезжать . минимальный дневной	такса	- 200 рубль в день , на родина за этот деньги нужный работать месяц !	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2350	такса	1	русский обыватель к приобретение определенный количество товар на внутренний рынок по максимальный	такса	, устанавливать закон весь это возможный , и весь это быть пример . упадок крестьянскый	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2351	такса	2	"порода манчкин ген "" короткий лапка "" доминантный , поэтому больший часть котенок непременно родиться """	такс	""" . срок "" не дождться "" самый частый нарушение - затягивание срок начинать и ( или ) окончание"	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2352	такса	1	"слышаться с весь сторона . и заметить , что я ни один слово о """	такса	""" не намекнуть . ибо "" такса "" напоминать отчасти о социализм , отчасти о бывший министер"	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2353	такса	1	. если останавливать -- платить по такса . я же говорить , я не жадный . и	такса	знать . кроме то , у я быть личный шофер . -- где он находиться сейчас	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2354	такса	1	карьера , аникин за аренда каждый человек брать деньги и подарок ( кофе , напиток ) .	такса	"быть "" дружеский "" - по 200 рубль за работник в день . на работа милиционер"	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2355	такса	1	"указывать , что ссылка на закон "" о телекоммуникация "" как основание для пересмотр расчетный"	такс	некорректна , поскольку в страна пока не существовать единый утверждать методика операторский взаиморасчет .	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2356	такса	1	путь брать первый клиент из ночной клуб . сажать он на площадь ильич .	такса	сто рубль - все равный по путь . парень отдавать деньги сразу и мирно	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2357	такса	1	расти очень хорошо . покупатель искать не надо : торговец наркосыривать наведываться часто . твердый	такс	"на дикий конопля нет , каждый торговаться , исходить из собственный фантазия . мешок "" дурь """	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2358	такса	1	ладно . к то же спрос за отсутствие регистрация в наш милиция невысокий .	такса	- 100 рубль . а что думать о это сам хозяин квартира мнение неоднозначный ,	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2359	такса	1	передавать , что лидия петровна приглашать к определенный час в офис для анкетирование .	такса	- от 45 до 250 рубль . свой взгляд на ситуация в область эндокринный	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2360	такса	1	быть почтенный москвич василий иванович яковлев . модный парикмахер тогда очень хорошо зарабатывать :	такс	никакой не быть . -- стричь и брить и карман греть ! -- острить тогда	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2361	такса	1	дома , колодец , общественный транспорт не ходить . - до новый лужков сто рубль , - выдавать	такса	водитель попутка . - поехать , - садиться в машина . - а что , элитный поселок - местный	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2362	такса	1	"леонид кучма . видимо , именно приближенность к пинчука и становиться причина менее высокий """	такс	""" для богословский . второй пятерка список партия регион выглядеть так : вице-премьер николай азаров ,"	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2363	такса	1	он и тогда , когда они доехать и подходцев , вынимать деньги , сказать : -- по	такса	, плюс тридцать восемь перегнать лошадь , с я следовать два рубль тридцать . минус	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2364	такса	1	"ельцин возрастать многократно . как процитировать перевод слово сатаров корреспондент твц "" существовать своеобразный"	такса	при назначение на высший государственный должность : кресло замминистра , к пример , стоять пол	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
2365	такса	1	бы на себя расход по содержание жилой здание , причем по стопроцентный	такса	. уговаривать на такой жилец старый дом -- дело совершенно безнадежный , а вот брать	1 - Точно установленная расценка товаров или размер оплаты за тот или иной труд, услуги; 2 - Порода небольших гладкошерстных охотничьих собак с кривыми короткими ногами и длинным туловищем.
